branch_id,tag,policy,rule,jerk,adoption_index,adoption_target_m,t_info,v_adopt,m_true_adopt,m_est_adopt,m_target_adopt,later_event,event_index,steps_after_adopt,v_event,d_true_event,event_type,m_true_pre,m_est_pre,m_target_pre,event_class,max_abs_innovation_m,buffered_reason,buffered_feasible,estimated_line_reason,estimated_line_feasible,true_line_reason,true_line_feasible
52d17b278106,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,early,4.0,5,,139.0,22.22222222222222,111.14631538681886,103.82916090223523,70.94749510023328,False,,,,,,,,,,,,,,,,
5309da48bcaa,v6_formal_v22,constant,cons,3.0,13,100.0000000000002,143.0,18.236263707124966,57.56515975482038,60.88222089286389,38.373620441681204,False,,,,,,,,,,,,,,,,
5333916437a5,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,min,2.0,14,78.0000000000002,143.5,21.429948888052024,15.99913850486601,20.285375457543665,0.6188237413811208,True,16,2,18.771100587279683,66.60722801903057,fallback,15.999138504866025,16.935670204136656,-0.6623063331721966,later_highspeed,3.349705253407137,stop_distance_infeasible,False,feasible,True,feasible,True
53d1cc78bd69,v6_formal_v22,constant,cons,2.0,11,120.0000000000002,142.0,18.731704731953922,66.05863359649663,88.46153027423136,60.27072406766626,True,28,17,7.576964895594968,19.712196881089312,fallback,9.30954293408864,9.390938714941704,-0.14637255151925999,later_highspeed,14.07624183832013,stop_distance_infeasible,False,feasible,True,feasible,True
546bab0b2d9b,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,min,4.0,19,56.0000000000002,146.0,14.206462098492516,30.886131078302043,33.19362065859879,17.611851114989648,True,39,20,0.06361282134503021,7.193493988769205,fallback,7.209397194105324,7.0564059277965,-0.008132512516473497,terminal,13.998052504693987,stop_distance_infeasible,False,feasible,True,feasible,True
55360cab1af1,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,min,4.0,20,44.0000000000002,146.5,14.226463525949253,22.42026694254244,28.37708212271238,13.314148450038829,True,38,18,0.051760103855829076,9.695495439062597,fallback,9.708435465026726,7.049057776090326,-0.014400361855391244,terminal,4.3400786500506,stop_distance_infeasible,False,feasible,True,feasible,True
55b203a604a7,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,cons,3.0,15,89.0000000000002,144.0,15.022033667058711,60.90243964441953,64.48270717452294,43.574418791869775,False,,,,,,,,,,,,,,,,
569afee6e717,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,cons,3.0,21,44.0000000000002,147.0,11.279907971309445,32.18496046947818,29.178318400079675,15.955437375356276,False,,,,,,,,,,,,,,,,
575112638f3e,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,cons,3.0,19,56.0000000000002,146.0,12.780723346157254,37.58966872713718,34.44208759674812,19.372030399460996,True,30,11,3.863477359702456,14.92461200269463,fallback,12.024549619502373,4.443566503034097,-3.01336363187753,terminal,10.095022373185657,stop_distance_infeasible,False,feasible,True,feasible,True
57a7002dc4ed,v6_formal_v22,constant,min,3.0,10,120.0000000000002,141.5,22.22222222222222,52.47270427570672,60.72769507649738,33.84354081502276,True,40,30,0.05175208758743621,5.621394895018511,fallback,5.634332916915465,7.0627602173677975,-0.0006971923412361324,terminal,11.407020233469211,stop_distance_infeasible,False,feasible,True,feasible,True
59777ac663ec,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,min,4.0,8,150.0000000000002,140.5,21.275876296891106,88.5887551979155,89.60374751806259,60.436771723151196,True,39,31,0.06651384999905918,8.786859667914996,fallback,8.803488130414548,7.058490457776232,-0.006313472490281857,terminal,14.27647478948893,stop_distance_infeasible,False,feasible,True,feasible,True
5990cd3a33c3,v6_formal_v22,constant,min,4.0,12,100.0000000000002,142.5,22.22222222222222,33.36853760903966,38.70291233908419,15.590183821554888,True,28,16,3.5446880465832873,14.869028867282395,fallback,12.589284873588365,5.048268495641855,-2.3824099812522803,terminal,8.250379560206511,stop_distance_infeasible,False,feasible,True,feasible,True
5b5d00061ace,v6_formal_v22,constant,min,4.0,15,67.0000000000002,144.0,20.546333595281364,15.557303955799242,16.522533669459676,-1.0256716167125006,True,16,1,18.796333595281364,66.18713872984654,fallback,15.557303955799242,16.522533669459676,-1.0256716167125006,adoption_negative,0.0,stop_distance_infeasible,False,feasible,True,feasible,True
5b86a4ad0a5c,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,min,4.0,14,89.0000000000002,143.5,18.419372124396936,43.54133839164153,46.74556176294956,25.864205424961114,True,39,25,0.05586479068134209,8.737125512034709,fallback,8.751091709705232,7.058818416428888,-0.005013036736361429,terminal,10.270753563192557,stop_distance_infeasible,False,feasible,True,feasible,True
5ccf7824a4b5,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,min,4.0,14,89.0000000000002,143.5,15.98247299922837,61.5693324755548,67.96810687928146,46.150419830743814,False,,,,,,,,,,,,,,,,
5d1989713b7f,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,cons,3.0,16,78.0000000000002,144.5,14.72863140875197,54.27627367705128,50.11967577460997,31.48756714718145,False,,,,,,,,,,,,,,,,
5e015014c0f2,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,min,3.0,8,150.0000000000002,140.5,21.47222222222222,85.80603760904046,86.81121263292098,57.65307240464949,False,,,,,,,,,,,,,,,,
5e491a1200a0,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,cons,4.0,14,89.0000000000002,143.5,16.213833899514896,60.73012664870984,67.22312989477436,45.482822528385654,False,,,,,,,,,,,,,,,,
60732680fd4a,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,min,4.0,18,56.0000000000002,145.5,16.764312061455307,19.202924895643463,18.894330721816118,3.8786410760112062,True,37,19,0.05376173243505522,7.758510659361946,fallback,7.771951092470511,7.054749036037228,-0.00889104095599861,terminal,7.119559239642058,stop_distance_infeasible,False,feasible,True,feasible,True
60cd76267a20,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,cons,3.0,16,78.0000000000002,144.5,13.811682843396,55.126904934690856,48.966135080039265,31.49670511199578,False,,,,,,,,,,,,,,,,
611e34aa649e,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,cons,4.0,17,67.0000000000002,145.0,13.634190625403432,50.32934504239899,47.125946149707154,30.048414852009017,True,40,23,0.051603666856303576,7.84692417970291,fallback,7.85982509641719,7.050565379005519,-0.012878548030565956,terminal,10.076464546617899,stop_distance_infeasible,False,feasible,True,feasible,True
62a00afc6ec5,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,cons,2.0,15,89.0000000000002,144.0,14.964552422439393,58.55516448312273,60.40509269007959,39.79662646063661,True,31,16,4.721139090881549,13.43045163214174,fallback,10.164695618906595,7.7919093922553095,-0.24539668674139037,terminal,7.070172721367271,stop_distance_infeasible,False,feasible,True,feasible,True
62f6cca10f52,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,cons,4.0,18,67.0000000000002,145.5,13.628575072836798,46.656025532157045,47.974733383307395,30.57807754859682,True,40,22,0.05172025821846393,7.338215615634908,fallback,7.351145680189472,7.049452827187577,-0.014001691019359101,terminal,6.366990510762207,stop_distance_infeasible,False,feasible,True,feasible,True
63ac6fa2f4e6,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,early,3.0,5,,139.0,22.22222222222222,108.02825983126328,100.71110534667966,67.82943954467771,True,30,25,3.864733816907184,14.851173716966514,fallback,11.950807072475287,4.445576550518867,-3.011794965000716,terminal,12.793654202336711,stop_distance_infeasible,False,feasible,True,feasible,True
653bcdeafddb,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,min,4.0,11,120.0000000000002,142.0,18.43683852089776,74.97857463120664,98.66536808222452,70.56530253468385,True,40,29,0.06251916066354934,8.123150273117972,fallback,8.138780063283656,7.055654090050812,-0.008784373170358947,terminal,13.856193802429061,stop_distance_infeasible,False,feasible,True,feasible,True
6619ed2dcc4b,v6_formal_v22,constant,min,4.0,13,89.0000000000002,143.0,22.22222222222222,22.25742649792835,27.723061015646692,6.257310196633014,False,,,,,,,,,,,,,,,,
662725f9e91a,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,cons,3.0,21,44.0000000000002,147.0,11.987208173864218,32.84393115223241,47.85896661716483,31.350599001299877,False,,,,,,,,,,,,,,,,
680e17d48fc0,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,min,3.0,15,78.0000000000002,144.0,18.323979270851446,32.30956392146747,27.872756690069437,9.568489913129724,False,,,,,,,,,,,,,,,,
687af60eeb89,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,early,2.0,5,,139.0,22.22222222222222,101.66020427570773,94.3430497911241,61.461383989122155,True,31,26,3.5900259964822503,13.078180711079767,fallback,9.904193741655044,5.023634539436353,-2.5408856366289534,terminal,12.802900522139225,stop_distance_infeasible,False,feasible,True,feasible,True
69e12cbb14ad,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,min,3.0,16,67.0000000000002,144.5,17.8014139060138,29.589307934395322,25.477502686187634,8.479187855901849,True,29,13,3.9458005192592136,12.911767049507034,fallback,10.12180502765651,6.818193185139069,-0.9812936271767736,terminal,5.0761344826410095,stop_distance_infeasible,False,feasible,True,feasible,True
6c020d641e0d,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,cons,3.0,20,56.0000000000002,146.5,12.547488518455976,36.937679490341225,39.17233895233181,23.660976610946097,False,,,,,,,,,,,,,,,,
6c4460033ee8,v6_formal_v22,constant,cons,4.0,13,100.0000000000002,143.0,17.919600360704724,60.94023595805835,64.11681573414657,41.59396810349604,False,,,,,,,,,,,,,,,,
6d57d858d6c6,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,cons,4.0,19,56.0000000000002,146.0,12.766698912343104,38.92160329873745,35.380467903473914,20.32242507016821,True,40,21,0.05160372776799105,7.848426571734308,fallback,7.861327503676304,7.050564812934767,-0.01287911963435269,terminal,10.076464546617899,stop_distance_infeasible,False,feasible,True,feasible,True
6f56e3ff3606,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,cons,3.0,8,150.0000000000002,140.5,20.619876664698335,89.11163913841033,90.65908762949958,61.228158316357636,False,,,,,,,,,,,,,,,,
7010734b8bf0,v6_formal_v22,constant,min,4.0,8,150.0000000000002,140.5,22.22222222222222,77.81298205348492,78.78065707736545,49.65626684909395,True,39,31,0.07001022068543361,9.212041048730498,fallback,9.229543603902016,7.061265389907419,-0.0038590774051926804,terminal,14.123357673191549,stop_distance_infeasible,False,feasible,True,feasible,True
705b45ae7029,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,min,2.0,13,100.0000000000002,143.0,18.358921124806834,45.56689031710679,49.87402097175764,27.57741249705267,False,,,,,,,,,,,,,,,,
734ec2007b80,v6_formal_v22,constant,cons,2.0,14,89.0000000000002,143.5,17.8977666548154,48.99032968340515,51.52304618057286,30.508582532104427,True,28,14,7.576964895594968,19.712196881089312,fallback,9.30954293408864,9.390938714941704,-0.14637255151925999,later_highspeed,10.220794920568096,stop_distance_infeasible,False,feasible,True,feasible,True
74f51308b711,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,min,3.0,17,67.0000000000002,145.0,14.861898614300621,40.67969885601724,38.59270077840438,21.620481740736047,False,,,,,,,,,,,,,,,,
76ebb6586c47,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,cons,4.0,22,44.0000000000002,147.5,11.499322331789804,30.160133597364652,35.76876728084329,21.52788332840417,True,40,18,0.05172025821846393,7.338215615634908,fallback,7.351145680189472,7.049452827187577,-0.014001691019359101,terminal,6.366990510762207,stop_distance_infeasible,False,feasible,True,feasible,True
